qid,video_id,question_type,capability,question,duration,question_prompt,answer,youtube_url
1095-7,O3DoSbaw4E0,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"What happens when the person in the upper left corner throws a small stone into the keg?
A. It causes the keg to overflow.
B. It makes the keg disappear.
C. It causes someone to appear inside the keg.
D. It creates a visual effect with a splash of liquid.",8.66,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",D,https://www.youtube.com/shorts/O3DoSbaw4E0
1101-0,budZcalJRO8,Primary Open-ended Question,Character Motivation Causality,"During the shoot, why did the man gradually submerge the piece of paper under water?",10.3,Please state your answer with a brief explanation.,The man gradually submerges the piece of paper under the water in order to capture the creative image of the goddess Durga floating on the water's surface.,https://www.youtube.com/shorts/budZcalJRO8
1101-1,budZcalJRO8,Paraphrased Open-ended Question,Character Motivation Causality,What was the reason for the man to slowly dip the piece of paper into the water during the shoot?,10.3,Please state your answer with a brief explanation.,"The purpose of slowly dipping the paper with the image into the water was for it to absorb the water slowly, allowing the paper cutout to stand upright for the creative Durga Puja video shoot.",https://www.youtube.com/shorts/budZcalJRO8
1101-2,budZcalJRO8,Correctly-led Open-ended Question,Character Motivation Causality,Did the man submerge the paper gradually to create an effect of it emerging from the water in the final video?,10.3,Please state your answer with a brief explanation.,"Yes, the man submerged the paper gradually to create the effect of it emerging from the water.",https://www.youtube.com/shorts/budZcalJRO8
1101-3,budZcalJRO8,Wrongly-led Open-ended Question,Character Motivation Causality,Was the purpose of slowly submerging the paper into the water to make it completely wet?,10.3,Please state your answer with a brief explanation.,"No, the purpose of slowly submerging the paper into the water was to create a creative video of the Goddess Durga in the water. The paper being wet was a side effect of this.",https://www.youtube.com/shorts/budZcalJRO8
1101-7,budZcalJRO8,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"Why did the man gradually submerge the piece of paper under water?
A. To create a visual effect of the paper emerging from the water.
B. To ensure a controlled transition.
C. To maintain the integrity of the image on the paper.
D. To make the paper completely wet.",10.3,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",A.,https://www.youtube.com/shorts/budZcalJRO8
1111-0,CTYUD-TtBPA,Primary Open-ended Question,Element Localization,Who decided to sit down after standing up instead of joining the dance?,16.38,Please state your answer with a brief explanation.,One of the women to the left decides to sit back down after standing up. She is wearing the orange sari.,https://www.youtube.com/shorts/CTYUD-TtBPA
1111-1,CTYUD-TtBPA,Paraphrased Open-ended Question,Element Localization,Who chose to sit back down after initially standing up instead of participating in the dance?,16.38,Please state your answer with a brief explanation.,"The woman in the maroon sari initially stands up to dance, but she sits back down at [00:00:05].",https://www.youtube.com/shorts/CTYUD-TtBPA
1111-2,CTYUD-TtBPA,Correctly-led Open-ended Question,Element Localization,Was it the woman in the brown and red sari who decided to sit down after standing up instead of joining the dance?,16.38,Please state your answer with a brief explanation.,"No, it was not the woman in the brown and red sari who decided to sit down after standing up. It was a different lady who was sitting beside her, closest to the camera.",https://www.youtube.com/shorts/CTYUD-TtBPA
1111-3,CTYUD-TtBPA,Wrongly-led Open-ended Question,Element Localization,Was it the man in the white shirt who decided to sit down after standing up instead of joining the dance?,16.38,Please state your answer with a brief explanation.,"No, the man in the white shirt does not stand up after the dancer starts to dance, so he did not sit down instead of joining the dance.",https://www.youtube.com/shorts/CTYUD-TtBPA
1111-7,CTYUD-TtBPA,Multiple-choice Question with a Single Correct Answer,Element Localization,"Who decided to sit down after standing up instead of joining the dance?
A. The man in the white shirt
B. The woman in the green sari
C. The man in the blue shirt
D. The woman in the brown and red sari",16.38,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",D,https://www.youtube.com/shorts/CTYUD-TtBPA
1112-0,1nMiInCRdfU,Primary Open-ended Question,Element Localization,Who took the firework instead of lighter?,31.79,Please state your answer with a brief explanation.,The friend of the person who lifted the bucket took the firework instead of the lighter.,https://www.youtube.com/shorts/1nMiInCRdfU
1112-1,1nMiInCRdfU,Paraphrased Open-ended Question,Element Localization,Who picked up the firework instead of the lighter?,31.79,Please state your answer with a brief explanation.,The friend of the person who checked under the bucket picked up the firework instead of the lighter. This is based on the video's explanation.,https://www.youtube.com/shorts/1nMiInCRdfU
1112-2,1nMiInCRdfU,Correctly-led Open-ended Question,Element Localization,Was it the person in the blue shirt who took the firework instead of the lighter?,31.79,Please state your answer with a brief explanation.,"Yes, the person in the blue shirt took the firework. The video shows the person in the blue shirt reaching for the firework before they both run and hide.",https://www.youtube.com/shorts/1nMiInCRdfU
1112-3,1nMiInCRdfU,Wrongly-led Open-ended Question,Element Localization,Was it the person in the white shirt who took the firework instead of the lighter?,31.79,Please state your answer with a brief explanation.,"Yes, the person in the white shirt (pinkish) took the firework because, at [00:00:15], the video shows a black and white shot of both people next to the bucket, then highlights the person in the white shirt stealing the firework.",https://www.youtube.com/shorts/1nMiInCRdfU
1112-7,1nMiInCRdfU,Multiple-choice Question with a Single Correct Answer,Element Localization,"Who took the firework instead of the lighter?
A. The person in the blue shirt.
B. The person in the pink shirt.
C. The person in the green shirt.
D. The person in the white shirt.",31.79,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",B,https://www.youtube.com/shorts/1nMiInCRdfU
1117-0,l9HF9qcNvBs,Primary Open-ended Question,Element Localization,Who made the water overflow and failed the challenge?,58.86,Please state your answer with a brief explanation.,The person in the purple shirt failed the challenge when they made the water overflow (0:00:09).,https://www.youtube.com/shorts/l9HF9qcNvBs
1117-1,l9HF9qcNvBs,Paraphrased Open-ended Question,Element Localization,Who was responsible for the water overflowing and losing the challenge?,58.86,Please state your answer with a brief explanation.,The guy in the light purple shirt was responsible for the water overflowing and losing the challenge because he added way too much water to the cup. This occurs around [00:00:33-00:00:36].,https://www.youtube.com/shorts/l9HF9qcNvBs
1117-2,l9HF9qcNvBs,Correctly-led Open-ended Question,Element Localization,Was it the person in the blue shirt who caused the water to overflow and failed the challenge?,58.86,Please state your answer with a brief explanation.,"No, it was the person in the red shirt that caused the water to overflow. He added too much water, causing the water to go above the glass.",https://www.youtube.com/shorts/l9HF9qcNvBs
1117-3,l9HF9qcNvBs,Wrongly-led Open-ended Question,Element Localization,Was it the person in the red shirt who made the water overflow and failed the challenge?,58.86,Please state your answer with a brief explanation.,"No, it was not the person in the red shirt that caused the water to overflow and fail the challenge. In fact, he was the one who successfully managed to add water without causing a spill. It was the person in the lavender shirt who failed, causing a spill.",https://www.youtube.com/shorts/l9HF9qcNvBs
1117-7,l9HF9qcNvBs,Multiple-choice Question with a Single Correct Answer,Element Localization,"Who made the water overflow and failed the challenge?
A. The person in the yellow shirt
B. The person in the red shirt
C. The person in the purple shirt
D. The person in the blue shirt",58.86,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",C,https://www.youtube.com/shorts/l9HF9qcNvBs
1119-0,JdPIts7RgUM,Primary Open-ended Question,Positional Relationship,Where's the iron bowl when the person in red reacted to the cat and dog picture?,11.97,Please state your answer with a brief explanation.,"There is no iron bowl when the person in red reacted to the dog and cat picture. The person in red was holding a bowl of popcorn which fell when Zach King ""Airdropped"" the video.",https://www.youtube.com/shorts/JdPIts7RgUM
1119-1,JdPIts7RgUM,Paraphrased Open-ended Question,Positional Relationship,Where is the iron bowl located when the person in red responds to the image of the cat and dog?,11.97,Please state your answer with a brief explanation.,"The bowl of popcorn is in the lap of the person in red, at [00:00:02].",https://www.youtube.com/shorts/JdPIts7RgUM
1119-2,JdPIts7RgUM,Correctly-led Open-ended Question,Positional Relationship,Is the iron bowl on the floor under the oversized phone screen when the person in red reacts to the cat and dog picture?,11.97,Please state your answer with a brief explanation.,"No, the iron bowl is not on the floor, but a pile of popcorn is.",https://www.youtube.com/shorts/JdPIts7RgUM
1119-3,JdPIts7RgUM,Wrongly-led Open-ended Question,Positional Relationship,Is the iron bowl on the lap of the person in red when they react to the cat and dog picture?,11.97,Please state your answer with a brief explanation.,"No, it is a bowl of popcorn on the lap of the person in red.",https://www.youtube.com/shorts/JdPIts7RgUM
1119-7,JdPIts7RgUM,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Where is the iron bowl when the person in red reacts to the cat and dog picture?
A. On the lap of the person in red.
B. In the kitchen.
C. On the floor under the oversized phone screen.
D. On the couch next to the person in red.",11.97,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",A,https://www.youtube.com/shorts/JdPIts7RgUM
1121-0,NFMqcsBtY30,Primary Open-ended Question,Positional Relationship,Which symbol is the filament light bulb closest to in the control panel?,20.27,Please state your answer with a brief explanation.,The filament light bulb is closest to the cloud symbols at [00:00:09].,https://www.youtube.com/shorts/NFMqcsBtY30
1121-1,NFMqcsBtY30,Paraphrased Open-ended Question,Positional Relationship,What symbol is nearest to the filament light bulb on the control panel?,20.27,Please state your answer with a brief explanation.,"The symbol nearest to the filament light bulb on the control panel is a panel with cloud symbols (0:09). This symbol is closest to the lightbulb, which indicates something is connected to the filament light bulb.",https://www.youtube.com/shorts/NFMqcsBtY30
1121-2,NFMqcsBtY30,Correctly-led Open-ended Question,Positional Relationship,Is the symbol closest to the filament light bulb on the control panel three clouds?,20.27,Please state your answer with a brief explanation.,"No, the symbol closest to the light bulb is three clouds.",https://www.youtube.com/shorts/NFMqcsBtY30
1121-3,NFMqcsBtY30,Wrongly-led Open-ended Question,Positional Relationship,Is the symbol closest to the filament light bulb on the control panel the sun?,20.27,Please state your answer with a brief explanation.,"No. At [00:00:08-00:00:11], the cloud control panel shows a snowflake, sun, and cloud symbol next to each other, with the sun symbol closest to the filament light bulb.",https://www.youtube.com/shorts/NFMqcsBtY30
1121-7,NFMqcsBtY30,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Which symbol is the filament light bulb closest to on the control panel?
A. Three clouds
B. Sun
C. Snowflake
D. Lightning",20.27,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",D,https://www.youtube.com/shorts/NFMqcsBtY30
1122-0,Z5fnnWTVTrI,Primary Open-ended Question,Positional Relationship,"At the end of the video, where is the little man in the overalls with the white bag?",31.25,Please state your answer with a brief explanation.,"At the end of the video, the little man is vacuumed up into the vacuum cleaner, suggesting that he is no longer in the dust bunny world under the couch.",https://www.youtube.com/shorts/Z5fnnWTVTrI
1122-1,Z5fnnWTVTrI,Paraphrased Open-ended Question,Positional Relationship,Where does the little man in overalls with the white bag end up at the conclusion of the video?,31.25,Please state your answer with a brief explanation.,The little man ends up inside the vacuum cleaner at [00:00:27].,https://www.youtube.com/shorts/Z5fnnWTVTrI
1122-2,Z5fnnWTVTrI,Correctly-led Open-ended Question,Positional Relationship,Does the little man in overalls with the white bag end up inside the vacuum cleaner at the end of the video?,31.25,Please state your answer with a brief explanation.,"Yes, the little man in overalls with the white bag ends up inside the vacuum cleaner at the end of the video. You can see the vacuum hose suck him up as he yells ""no"".",https://www.youtube.com/shorts/Z5fnnWTVTrI
1122-3,Z5fnnWTVTrI,Wrongly-led Open-ended Question,Positional Relationship,Is the little man in overalls with the white bag found inside a janitor's closet at the end of the video?,31.25,Please state your answer with a brief explanation.,"No, the little man in overalls with the white bag is found in a giant-sized recreation of what one would expect to find under a couch.",https://www.youtube.com/shorts/Z5fnnWTVTrI
1122-7,Z5fnnWTVTrI,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Where is the little man in overalls with the white bag at the end of the video?
A. In a black cylinder of the vacuum cleaner
B. In a toy house
C. On a miniature set
D. Inside a janitor's closet",31.25,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",D,https://www.youtube.com/shorts/Z5fnnWTVTrI
1124-0,_uSQXykxzT0,Primary Open-ended Question,Positional Relationship,Where is the egg after the trick performer pushed on it?,17.62,Please state your answer with a brief explanation.,"The egg disappears and then the man helping with the magic trick pushes down on the top of the water bottle, squirting water up into the face of the drawer.",https://www.youtube.com/shorts/_uSQXykxzT0
1124-1,_uSQXykxzT0,Paraphrased Open-ended Question,Positional Relationship,What happens to the egg after the performer applies pressure to it?,17.62,Please state your answer with a brief explanation.,The egg is lightly pushed into a bottle of water. The water then sprays out of the bottle and onto the person making the drawing.,https://www.youtube.com/shorts/_uSQXykxzT0
1124-2,_uSQXykxzT0,Correctly-led Open-ended Question,Positional Relationship,Is the egg actually behind the water bottle and in the hand of the people after the performer pushes on it?,17.62,Please state your answer with a brief explanation.,"No, the egg is not behind the water bottle or in the hand of the people after the performer pushes on it, because instead of the egg, water shoots out of the water bottle at the person drawing the image.",https://www.youtube.com/shorts/_uSQXykxzT0
1124-3,_uSQXykxzT0,Wrongly-led Open-ended Question,Positional Relationship,Did the egg end up inside the water bottle after the performer pushed it?,17.62,Please state your answer with a brief explanation.,"No, the egg did not end up inside the water bottle. Instead, the person holding the bottle pushed it upward, causing the water to squirt out and soak the performer.",https://www.youtube.com/shorts/_uSQXykxzT0
1124-7,_uSQXykxzT0,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Where is the egg after the performer pushes it?
A. Inside the water bottle
B. Behind the water bottle, held by the performer
C. On the floor
D. In the audience's view",17.62,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",A,https://www.youtube.com/shorts/_uSQXykxzT0
1127-0,J_W4i0HkKJ0,Primary Open-ended Question,Positional Relationship,"In the third segment, what is the position of the target basket and the ball shooter, from the perspective of the camera?",20.01,Please state your answer with a brief explanation.,"In the third segment, the camera is positioned behind the basketball shooter, showing the target basket in the foreground.",https://www.youtube.com/shorts/J_W4i0HkKJ0
1127-1,J_W4i0HkKJ0,Paraphrased Open-ended Question,Positional Relationship,How are the target basket and the ball shooter positioned in the third segment from the camera's viewpoint?,20.01,Please state your answer with a brief explanation.,"As shown at [00:00:07-00:00:10], the basket is on the left side of the screen, while the shooter is on the right.",https://www.youtube.com/shorts/J_W4i0HkKJ0
1127-2,J_W4i0HkKJ0,Correctly-led Open-ended Question,Positional Relationship,"In the third segment, is the target basket located behind the man, who is facing away from it and the camera?",20.01,Please state your answer with a brief explanation.,"Yes, the target basket in the third segment is located behind the man, who is facing away from it and the camera.",https://www.youtube.com/shorts/J_W4i0HkKJ0
1127-3,J_W4i0HkKJ0,Wrongly-led Open-ended Question,Positional Relationship,"In the third segment, is the target basket positioned directly in front of the ball shooter, who is facing it?",20.01,Please state your answer with a brief explanation.,"Yes, in the third segment, the target basket is positioned directly in front of the ball shooter, who is facing it. The shot occurs between video timestamps 0:08 and 0:10.",https://www.youtube.com/shorts/J_W4i0HkKJ0
1127-7,J_W4i0HkKJ0,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"In the third segment, where is the target basket positioned relative to the ball shooter?
A. Above the ball shooter.
B. To the right of the ball shooter.
C. Behind the man, who is facing away from it.
D. On the wooden fence directly in front of the ball shooter.",20.01,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",D,https://www.youtube.com/shorts/J_W4i0HkKJ0
1130-0,te4-qw7DW6M,Primary Open-ended Question,Professional Knowledge,What color ball moved significantly when the old man swung his arm the largest magnitude?,16.7,Please state your answer with a brief explanation.,The red ball moved significantly when the old man swung his arm the largest magnitude. The swinging of his arm lined up with the resonant frequency.,https://www.youtube.com/shorts/te4-qw7DW6M
1130-1,te4-qw7DW6M,Paraphrased Open-ended Question,Professional Knowledge,Which ball showed the most movement when the old man swung his arm widely?,16.7,Please state your answer with a brief explanation.,The red ball moved the most when the old man swung his arm widely. This is because the frequency of his arm movement matched the resonant frequency of the red ball pendulum.,https://www.youtube.com/shorts/te4-qw7DW6M
1130-2,te4-qw7DW6M,Correctly-led Open-ended Question,Professional Knowledge,Did the red ball move significantly when the old man swung his arm with the largest magnitude?,16.7,Please state your answer with a brief explanation.,"No, the red ball barely moved when the old man swung his arm with the largest magnitude. This is likely because the frequency of his swing was not aligned with the red ball's natural resonant frequency, as it was with the other balls.",https://www.youtube.com/shorts/te4-qw7DW6M
1130-3,te4-qw7DW6M,Wrongly-led Open-ended Question,Professional Knowledge,Was it the blue ball that moved significantly when the old man swung his arm with the largest magnitude?,16.7,Please state your answer with a brief explanation.,"No, it was the red ball that moved significantly when the arm was swung with the largest magnitude. The blue ball barely moved.",https://www.youtube.com/shorts/te4-qw7DW6M
1130-7,te4-qw7DW6M,Multiple-choice Question with a Single Correct Answer,Professional Knowledge,"Which ball moved significantly when the old man swung his arm with the largest magnitude?
A. Red
B. Blue
C. Neither
D. Green",16.7,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",A,https://www.youtube.com/shorts/te4-qw7DW6M
1134-0,J_W4i0HkKJ0,Primary Open-ended Question,Displacement Attribute,How did the ball of the first throw in the last scene move about when it is released by the person?,20.01,Please state your answer with a brief explanation.,"The ball initially flies up, hits the roof of the house, bounces on the top, and then falls into the basketball ring.",https://www.youtube.com/shorts/J_W4i0HkKJ0
1134-1,J_W4i0HkKJ0,Paraphrased Open-ended Question,Displacement Attribute,What was the trajectory of the ball during the first throw in the final scene when it was released?,20.01,Please state your answer with a brief explanation.,"In the last scene, the first throw trajectory goes behind him directly into a second basketball goal that is behind the first goal.",https://www.youtube.com/shorts/J_W4i0HkKJ0
1134-2,J_W4i0HkKJ0,Correctly-led Open-ended Question,Displacement Attribute,Did the ball of the first throw in the last scene bounce back to the person after hitting the ring of the hoop?,20.01,Please state your answer with a brief explanation.,"No, the ball of the first throw in the last scene does not bounce back to the person after hitting the ring of the hoop. Instead, it bounces towards another basketball hoop.",https://www.youtube.com/shorts/J_W4i0HkKJ0
1134-3,J_W4i0HkKJ0,Wrongly-led Open-ended Question,Displacement Attribute,Did the ball of the first throw in the last scene descend directly towards the basketball hoop?,20.01,Please state your answer with a brief explanation.,"No, the first throw in the last scene went way over the first hoop and landed in the other.",https://www.youtube.com/shorts/J_W4i0HkKJ0
1134-7,J_W4i0HkKJ0,Multiple-choice Question with a Single Correct Answer,Displacement Attribute,"How did the ball of the first throw in the last scene move after being released?
A. It descended directly towards the basketball hoop.
B. It moved in a high arc trajectory and bounced back to the person.
C. It moved in a straight line towards the hoop.
D. It was thrown with a downward motion.",20.01,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",E,https://www.youtube.com/shorts/J_W4i0HkKJ0
1137-0,4AqYhTpPpBI,Primary Open-ended Question,Positional Relationship,"When the woman is upside down, which way is the head of the man in white facing?",6.12,Please state your answer with a brief explanation.,"His head is facing forward, matching the direction of the woman's feet.",https://www.youtube.com/shorts/4AqYhTpPpBI
1137-1,4AqYhTpPpBI,Paraphrased Open-ended Question,Positional Relationship,In which direction is the man in white looking when the woman is upside down?,6.12,Please state your answer with a brief explanation.,He is looking at the woman. The man in white is looking down at the woman while she's upside down.,https://www.youtube.com/shorts/4AqYhTpPpBI
1137-2,4AqYhTpPpBI,Correctly-led Open-ended Question,Positional Relationship,"When the woman is upside down, is the man's head facing up and forward at the camera?",6.12,Please state your answer with a brief explanation.,"Yes, at [00:00:03] the man's head is facing up and forward at the camera.",https://www.youtube.com/shorts/4AqYhTpPpBI
1137-3,4AqYhTpPpBI,Wrongly-led Open-ended Question,Positional Relationship,"When the woman is upside down, is the man's head facing downward?",6.12,Please state your answer with a brief explanation.,"No, the man's head is facing upward. The video shows him standing upright while holding the woman and the child upside down.",https://www.youtube.com/shorts/4AqYhTpPpBI
1137-7,4AqYhTpPpBI,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"When the woman is upside down, which direction is the man's head facing?
A. To the left
B. Upward and forward at the camera
C. Backward
D. Downward",6.12,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",B,https://www.youtube.com/shorts/4AqYhTpPpBI
1145-0,N2BiQKS3e2Y,Primary Open-ended Question,Event Duration & Speed Attribute,"As an adult, how long does it past between the woman looking at her phone twice?",30.04,Please state your answer with a brief explanation.,"As an adult, 12 hours pass between the woman looking at her phone twice. At first, the time is 8:00 AM, and the second time it's 8:00 PM (20:00).",https://www.youtube.com/shorts/N2BiQKS3e2Y
1145-1,N2BiQKS3e2Y,Paraphrased Open-ended Question,Event Duration & Speed Attribute,What is the time gap between the two instances when the woman checks her phone as an adult?,30.04,Please state your answer with a brief explanation.,"12 hours. The first time she checks her phone, it is 8:00 am, and the second time, it is 20:00 (8:00 pm), thus, there is a 12 hour gap.",https://www.youtube.com/shorts/N2BiQKS3e2Y
1145-2,N2BiQKS3e2Y,Correctly-led Open-ended Question,Event Duration & Speed Attribute,Does the woman check her phone 12 hours apart as an adult?,30.04,Please state your answer with a brief explanation.,"Yes, the woman checks her phone as an adult at 8:00 AM and 8:00 PM, which is 12 hours apart.",https://www.youtube.com/shorts/N2BiQKS3e2Y
1145-3,N2BiQKS3e2Y,Wrongly-led Open-ended Question,Event Duration & Speed Attribute,Does the woman check her phone twice within a minute as an adult?,30.04,Please state your answer with a brief explanation.,"Yes, she checks her phone at approximately [00:00:18] and [00:00:28], which is within a minute of each other.",https://www.youtube.com/shorts/N2BiQKS3e2Y
1145-7,N2BiQKS3e2Y,Multiple-choice Question with a Single Correct Answer,Event Duration & Speed Attribute,"How long is the interval between the woman's phone checks as an adult?
A. 30 minutes
B. 1 minute
C. 24 hours
D. 12 hours",30.04,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",D,https://www.youtube.com/shorts/N2BiQKS3e2Y
1159-0,0-ugjds_Rz8,Primary Open-ended Question,Element Localization,What are the fifth and seventh items shown in the video?,16.67,Please state your answer with a brief explanation.,"The fifth item shown in the video is ""Highlighters"" and the seventh item is a ""Measurment scale"".",https://www.youtube.com/shorts/0-ugjds_Rz8
1159-1,0-ugjds_Rz8,Paraphrased Open-ended Question,Element Localization,Can you identify the fifth and seventh items displayed in the video?,16.67,Please state your answer with a brief explanation.,"The fifth item displayed are ""Highlighters"" and the seventh item displayed is a ""Eraser"".",https://www.youtube.com/shorts/0-ugjds_Rz8
1159-2,0-ugjds_Rz8,Correctly-led Open-ended Question,Element Localization,"Are the fifth and seventh items in the video highlighters and erasers, respectively?",16.67,Please state your answer with a brief explanation.,"No, the fifth and seventh items are sticky notes and a measurement scale, respectively. The sixth item is highlighters and the eighth item is erasers.",https://www.youtube.com/shorts/0-ugjds_Rz8
1159-3,0-ugjds_Rz8,Wrongly-led Open-ended Question,Element Localization,Are the fifth and seventh items in the video sticky notes and a measurement scale?,16.67,Please state your answer with a brief explanation.,"The fifth and seventh items are sticky notes and a measurement scale, respectively. You can visually verify these items at [00:00:06] and [00:00:09].",https://www.youtube.com/shorts/0-ugjds_Rz8
1159-7,0-ugjds_Rz8,Multiple-choice Question with a Single Correct Answer,Element Localization,"What are the fifth and seventh items shown in the video?
A. Highlighters and erasers
B. Pens and glue
C. Sticky notes and measurement scale
D. Notebooks and pencil",16.67,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",C,https://www.youtube.com/shorts/0-ugjds_Rz8
1160-0,yTKp6HP2_wU,Primary Open-ended Question,Element Localization,What is the fourth item shown in the video?,27.38,Please state your answer with a brief explanation.,"The fourth item shown in the video is the Tom EDC Mahjong Slider. The video describes it as chunky and heavy, and a piece of metal that catches the most attention.",https://www.youtube.com/shorts/yTKp6HP2_wU
1160-1,yTKp6HP2_wU,Paraphrased Open-ended Question,Element Localization,What is the fourth toy displayed in the video?,27.38,Please state your answer with a brief explanation.,The fourth toy displayed in the video is the Tom EDC Mahjong Slider. The fidget toy sounds like a slider when reloading combined with a rolling click.,https://www.youtube.com/shorts/yTKp6HP2_wU
1160-2,yTKp6HP2_wU,Correctly-led Open-ended Question,Element Localization,Is the fourth item in the video a metal fidget toy resembling a mahjong tile?,27.38,Please state your answer with a brief explanation.,"Yes, the fourth item is a metal fidget toy and it is called the Tom EDC Mahjong Slider.",https://www.youtube.com/shorts/yTKp6HP2_wU
1160-3,yTKp6HP2_wU,Wrongly-led Open-ended Question,Element Localization,Is the fourth item in the video a small black pill-shaped fidget toy?,27.38,Please state your answer with a brief explanation.,"No, the fourth item, called the Tom EDC Mahjong Slider, is a chunky, heavy piece of metal.",https://www.youtube.com/shorts/yTKp6HP2_wU
1160-7,yTKp6HP2_wU,Multiple-choice Question with a Single Correct Answer,Element Localization,"What is the fourth item shown in the video?
A. A sliding round button.
B. A deck of cards fidget toy.
C. A metal fidget toy that looks like a mahjong tile.
D. A small black pill-shaped fidget toy.",27.38,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",C.,https://www.youtube.com/shorts/yTKp6HP2_wU
1161-0,9gPw1jw3Ukk,Primary Open-ended Question,Element Localization,What is the color order displayed by the long strip of light for the objects in the video?,11.58,Please state your answer with a brief explanation.,"The color order displayed by the Loop Gear SK-05 Flashlight is: yellow, green, blue, purple, red, and orange. This can be seen at the beginning of the video.",https://www.youtube.com/shorts/9gPw1jw3Ukk
1161-1,9gPw1jw3Ukk,Paraphrased Open-ended Question,Element Localization,What sequence of colors is shown by the long strip of light on the objects in the video?,11.58,Please state your answer with a brief explanation.,"The long strip of light cycles through these colors: yellow, green, blue, purple, red, and orange.",https://www.youtube.com/shorts/9gPw1jw3Ukk
1161-2,9gPw1jw3Ukk,Correctly-led Open-ended Question,Element Localization,"Does the long strip of light on the objects in the video display the colors in the order of yellow, green, cyan, blue, purple, red, and orange?",11.58,Please state your answer with a brief explanation.,"No, the colors are not displayed in that exact order. The order appears to be yellow, green, cyan, blue, purple, red, and orange.",https://www.youtube.com/shorts/9gPw1jw3Ukk
1161-3,9gPw1jw3Ukk,Wrongly-led Open-ended Question,Element Localization,"Is the color order displayed by the long strip of light on the object in the video yellow, green, blue, purple, and red?",11.58,Please state your answer with a brief explanation.,"Yes, the color order is yellow, green, blue, purple, and red, as demonstrated by the light strip on the Loop Gear SK-05 Flashlight in the video.",https://www.youtube.com/shorts/9gPw1jw3Ukk
1161-7,9gPw1jw3Ukk,Multiple-choice Question with a Single Correct Answer,Element Localization,"What is the correct color order displayed by the long strip of light on the objects in the video?
A. Yellow, green, cyan, blue, purple, red, and orange.
B. Yellow, green, blue, purple, and red.
C. Green, yellow, blue, purple, and red.
D. Yellow, blue, green, purple, and red.",11.58,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",A.,https://www.youtube.com/shorts/9gPw1jw3Ukk
1162-0,4jmQCgMy1mE,Primary Open-ended Question,Event Localization,"In the menu interface, what is the order of the menu options that are BROWSED?",25.77,Please state your answer with a brief explanation.,"The menu options are browsed in the following order: Calendar, Clock, Notes, Calculator, Settings.",https://www.youtube.com/shorts/4jmQCgMy1mE
1162-1,4jmQCgMy1mE,Paraphrased Open-ended Question,Event Localization,What sequence of menu options does the person navigate through in the interface?,25.77,Please state your answer with a brief explanation.,"The person navigates through the following sequence of options: Calendar, Clock, Notes, Calculator, and Settings. The person then inputs text, implying the selection of the ""Notes"" option.",https://www.youtube.com/shorts/4jmQCgMy1mE
1162-2,4jmQCgMy1mE,Correctly-led Open-ended Question,Event Localization,Does the person browse through the menu options starting with Calendar and ending with Calculator?,25.77,Please state your answer with a brief explanation.,"[00:00:05-00:00:08] Yes, the person browses the menu options, starting with ""Calendar"", and ending with ""Calculator"".",https://www.youtube.com/shorts/4jmQCgMy1mE
